2025-07-18 00:17:53.684 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 02:16:15.026 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:44 - HumanReviewRouter initialized successfully
2025-07-18 02:16:15.027 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 02:16:15.029 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 02:16:15.034 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 02:16:15.034 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=gckugmhgxkx, query='Launch summer sale campaign for Gen Z'
2025-07-18 02:16:15.765 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:71 - Predicted segment: standard
2025-07-18 02:16:15.766 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:64 - Recommendation generation failed: RecommendationPromptBuilder.render_prompt() got an unexpected keyword argument 'segment'
2025-07-18 02:16:15.766 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:53 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 02:16:15.767 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:70 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 02:16:15.768 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:68 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 02:16:15.768 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 02:16:15.772 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 02:16:16.561 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 02:27:11.842 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 02:27:11.844 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:27:12.235 | INFO     | workflows.graphs.campaign.nodes.segment_node:__init__:45 - UserSegmenter initialized successfully.
2025-07-18 02:27:12.236 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:27:12.543 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:37 - RecommendNode initialized successfully with recommendation generation chain.
2025-07-18 02:27:12.544 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:27:12.895 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:36 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 02:27:12.896 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:27:13.200 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:44 - HumanReviewRouter initialized successfully
2025-07-18 02:27:13.200 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 02:27:13.203 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 02:27:13.207 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 02:27:13.207 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=yg8yf8yd, query='Launch summer sale campaign for Gen Z'
2025-07-18 02:27:14.056 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:71 - Predicted segment: standard
2025-07-18 02:27:14.057 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:70 - Recommendation generation failed: 'GraphState' object has no attribute 'campaign_goal'
2025-07-18 02:27:14.057 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:53 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 02:27:14.058 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:70 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 02:27:14.059 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:68 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 02:27:14.060 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 02:27:14.063 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 02:27:14.902 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 02:29:05.563 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 02:29:05.565 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:29:05.953 | INFO     | workflows.graphs.campaign.nodes.segment_node:__init__:45 - UserSegmenter initialized successfully.
2025-07-18 02:29:05.954 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:29:06.271 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:37 - RecommendNode initialized successfully with recommendation generation chain.
2025-07-18 02:29:06.272 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:29:06.634 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:36 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 02:29:06.634 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:29:06.934 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:44 - HumanReviewRouter initialized successfully
2025-07-18 02:29:06.935 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 02:29:06.936 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 02:29:06.941 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 02:29:06.942 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=gckuckjhv, query='Launch summer sale campaign for Gen Z'
2025-07-18 02:29:08.789 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:71 - Predicted segment: standard
2025-07-18 02:29:08.790 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:70 - Recommendation generation failed: RecommendationPromptBuilder.render_prompt() missing 1 required positional argument: 'self'
2025-07-18 02:29:08.791 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:53 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 02:29:08.791 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:70 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 02:29:08.793 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:68 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 02:29:08.793 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 02:29:08.797 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 02:29:09.467 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 02:42:31.103 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 02:42:31.105 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:42:31.536 | INFO     | workflows.graphs.campaign.nodes.segment_node:__init__:45 - UserSegmenter initialized successfully.
2025-07-18 02:42:31.536 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:42:31.846 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:37 - RecommendNode initialized successfully with recommendation generation chain.
2025-07-18 02:42:31.846 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:42:32.197 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:36 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 02:42:32.198 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:42:32.503 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:44 - HumanReviewRouter initialized successfully
2025-07-18 02:42:32.503 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 02:42:32.505 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 02:42:32.511 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 02:42:32.511 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=yculivi, query='Launch summer sale campaign for Gen Z'
2025-07-18 02:42:33.137 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:71 - Predicted segment: standard
2025-07-18 02:42:33.138 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:70 - Recommendation generation failed: RecommendationPromptBuilder.render_prompt() missing 1 required positional argument: 'self'
2025-07-18 02:42:33.138 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:53 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 02:42:33.139 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:70 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 02:42:33.140 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:68 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 02:42:33.141 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 02:42:33.144 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 02:42:33.771 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 02:48:51.562 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 02:48:51.564 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:48:51.958 | INFO     | workflows.graphs.campaign.nodes.segment_node:__init__:45 - UserSegmenter initialized successfully.
2025-07-18 02:48:51.959 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:48:52.264 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:37 - RecommendNode initialized successfully with recommendation generation chain.
2025-07-18 02:48:52.264 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:48:52.644 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:36 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 02:48:52.646 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:48:52.948 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:44 - HumanReviewRouter initialized successfully
2025-07-18 02:48:52.948 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 02:48:52.950 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 02:48:52.955 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 02:48:52.955 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=hluc,jgcgc, query='Launch summer sale campaign for Gen Z'
2025-07-18 02:48:53.596 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:71 - Predicted segment: standard
2025-07-18 02:48:53.597 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:70 - Recommendation generation failed: RecommendationPromptBuilder.render_prompt() got an unexpected keyword argument 'campaign_type'
2025-07-18 02:48:53.598 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:53 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 02:48:53.598 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:70 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 02:48:53.599 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:68 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 02:48:53.600 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 02:48:53.603 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 02:48:54.326 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 02:52:18.456 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 02:52:18.457 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:52:18.848 | INFO     | workflows.graphs.campaign.nodes.segment_node:__init__:45 - UserSegmenter initialized successfully.
2025-07-18 02:52:18.849 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:52:19.155 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:37 - RecommendNode initialized successfully with recommendation generation chain.
2025-07-18 02:52:19.156 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:52:19.507 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:36 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 02:52:19.508 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:52:19.811 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:44 - HumanReviewRouter initialized successfully
2025-07-18 02:52:19.811 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 02:52:19.812 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 02:52:19.818 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 02:52:19.818 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=ucucuy8yfiv, query='indian summers'
2025-07-18 02:52:20.415 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:71 - Predicted segment: standard
2025-07-18 02:52:20.416 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:72 - Recommendation generation failed: Expected mapping type as input to ChatPromptTemplate. Received <class 'str'>.
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT 
2025-07-18 02:52:20.417 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:53 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 02:52:20.417 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:70 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 02:52:20.418 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:68 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 02:52:20.419 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 02:52:20.423 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 02:52:21.005 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 02:56:33.063 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 02:56:33.065 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:56:33.457 | INFO     | workflows.graphs.campaign.nodes.segment_node:__init__:45 - UserSegmenter initialized successfully.
2025-07-18 02:56:33.458 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:56:33.757 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:136 - RecommendNode initialized successfully with recommendation generation chain.
2025-07-18 02:56:33.758 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:56:34.110 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:36 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 02:56:34.110 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:56:34.413 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:44 - HumanReviewRouter initialized successfully
2025-07-18 02:56:34.413 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 02:56:34.414 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 02:56:34.419 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 02:56:34.420 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uiucictuc, query='Launch summer sale campaign for Gen Z'
2025-07-18 02:56:35.044 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:71 - Predicted segment: standard
2025-07-18 02:56:35.045 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:165 - Recommendation generation failed: Expected mapping type as input to ChatPromptTemplate. Received <class 'str'>.
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT 
2025-07-18 02:56:35.046 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:53 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 02:56:35.046 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:70 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 02:56:35.047 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:68 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 02:56:35.048 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 02:56:35.052 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 02:56:35.760 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 02:59:57.086 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 02:59:57.088 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:59:57.480 | INFO     | workflows.graphs.campaign.nodes.segment_node:__init__:45 - UserSegmenter initialized successfully.
2025-07-18 02:59:57.480 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:59:57.784 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:136 - RecommendNode initialized successfully with recommendation generation chain.
2025-07-18 02:59:57.785 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:59:58.135 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:36 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 02:59:58.135 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 02:59:58.443 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:44 - HumanReviewRouter initialized successfully
2025-07-18 02:59:58.443 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 02:59:58.444 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 02:59:58.449 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 02:59:58.450 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uciugcluhcli, query='Launch summer sale campaign for Gen Z'
2025-07-18 02:59:58.913 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:71 - Predicted segment: standard
2025-07-18 02:59:58.914 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:169 - Recommendation generation failed: "Input to ChatPromptTemplate is missing variables {'user_persona', 'campaign_objective'}.  Expected: ['campaign_objective', 'user_persona'] Received: ['user_profile', 'campaign_goal']\nNote: if you intended {user_persona} to be part of the string and not a variable, please escape it with double curly braces like: '{{user_persona}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 02:59:58.915 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:53 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 02:59:58.915 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:70 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 02:59:58.916 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:68 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 02:59:58.917 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 02:59:58.921 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 02:59:59.452 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 03:00:44.531 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 03:00:44.533 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 03:00:44.924 | INFO     | workflows.graphs.campaign.nodes.segment_node:__init__:45 - UserSegmenter initialized successfully.
2025-07-18 03:00:44.925 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 03:00:45.227 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:136 - RecommendNode initialized successfully with recommendation generation chain.
2025-07-18 03:00:45.228 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 03:00:45.583 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:36 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 03:00:45.584 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 03:00:45.882 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:44 - HumanReviewRouter initialized successfully
2025-07-18 03:00:45.882 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 03:00:45.884 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 03:00:45.889 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 03:00:45.889 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uci7tcouco8c, query=''Launch summer sale campaign for Gen Z'
2025-07-18 03:00:46.353 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:71 - Predicted segment: standard
2025-07-18 03:00:46.708 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:169 - Recommendation generation failed: Error code: 400 - {'error': {'message': "Failed to call a function. Please adjust your prompt. See 'failed_generation' for more details.", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': "I don't have access to user persona and campaign objective information."}}
2025-07-18 03:00:46.709 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:53 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 03:00:46.709 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:70 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 03:00:46.711 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:68 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 03:00:46.711 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 03:00:46.715 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 03:00:47.235 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 03:05:28.886 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 03:05:28.888 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.0 | Overrides: {}
2025-07-18 03:05:29.291 | INFO     | workflows.graphs.campaign.nodes.segment_node:__init__:45 - UserSegmenter initialized successfully.
