2025-07-30 00:40:01.224 | INFO     | workflows.workflow:__init__:32 - Initializing CampaignWorkflow...

1. **campaign objective**: the objective is to promote high-end exclusive products for premium buyers. this suggests a focus on conversion and potentially high-value transactions.

2. **persona details**: the persona, alex, is described as a tech-enthusiast with a medium to high disposable income, values authenticity, sustainability, and quality, and is willing to pay a premium for products aligning with these values. this detailed persona suggests that targeted marketing efforts could be highly effective.

3. **budget tier**: no specific budget tier is mentioned, which could imply flexibility but also a need for efficiency in spending.

4. **constraints**: various channel-specific constraints are listed, including content format limitations, legal compliance, technical optimization, and targeting limitations. these constraints highlight the need for careful campaign design.

given these points, multivariate (a/b) testing could be beneficial for several reasons:
- **optimization for different segments**: a/b testing can help in understanding which segments of the audience (based on the detailed persona) respond better to different messages, offers, or formats.
- **channel effectiveness**: testing across different channels (social media, email marketing, web or display ads, sms or push notifications) under the given constraints can help in identifying which channels are most effective for the campaign objective.
- **content and format optimization**: with the emphasis on visually-driven communication and the constraints around content formats, a/b testing can help in determining which types of content and formats resonate best with alex.

therefore, considering the need to optimize for a high-end audience with specific preferences and the constraints across different marketing channels, multivariate (a/b) testing can provide valuable insights to enhance campaign effectiveness.

**yes**
2025-07-30 00:48:50.270 | INFO     | workflows.workflow:_save_campaign_report:170 - Campaign report saved: campaign_outputs/eg.- dentsuitte_2025-07-30_00-48-50.txt
2025-07-30 00:48:50.300 | INFO     | core.utils.campaign_recs:save:58 - Campaign report saved: C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_00-48-50.txt, C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_00-48-50.txt.docx
2025-07-30 00:48:50.815 | INFO     | workflows.graphs.campaign.nodes.persona_quality_checker_node:process:61 - Persona quality check result: to evaluate the completeness of the provided user persona based on the given criteria, let's analyze it step by step:

1. **includes demographic details (e.g., age, region):** 
   - the persona mentions an age range of 25-34, which satisfies the demographic detail of age. however, it does not specify a region, which could be considered a limitation.

2. **mentions at least one interest or behavioral trait:**
   - the persona describes an individual who enjoys entertainment, social media, and online shopping. this clearly mentions interests and behavioral traits, satisfying this criterion.

3. **mentions platform/channel or preference:**
   - it specifically mentions that the individual frequently engages with short-form video content on social platforms. this indicates a preference for certain types of content and platforms, satisfying this criterion.

given the information:

- the persona does include some demographic details (age) but lacks specificity about the region.
- it mentions interests (entertainment, social media, online shopping) and a behavioral trait (frequently engages with short-form video content).
- it mentions platform/channel preferences (social platforms for short-form video content).

despite the lack of regional specificity, the persona does cover the essential criteria by including age, interests/behavioral traits, and platform/channel preferences. therefore, based on the provided criteria and the details given:

the response is: **good**.
2025-07-30 00:48:52.271 | INFO     | workflows.graphs.campaign.nodes.persona_enrichment_node:process:58 - Enriched Persona: A digitally savvy individual aged 25-34, likely residing in urban or suburban areas of North America or Europe, who enjoys entertainment, social media, and online shopping. They have a strong interest in pop culture, music, and humor, often spending their free time watching comedy sketches, playing video games, or browsing memes on social media platforms. Their preferred social platforms are TikTok, Instagram, and Twitter, where they frequently engage with short-form video content, and respond well to informal, witty, and visually-driven messaging. They tend to be active online shoppers, often purchasing trendy clothing, gadgets, and experiences, with a moderate to high disposable income. They value authenticity and community involvement, frequently participating in online discussions, sharing user-generated content, and using branded hashtags to connect with their favorite brands.
2025-07-30 00:48:54.428 | ERROR    | workflows.graphs.campaign.nodes.channel_constraints_node:process:69 - ChannelConstraintsNode failed: Error code: 400 - {'error': {'message': "Failed to call a function. Please adjust your prompt. See 'failed_generation' for more details.", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': 'To determine the most critical channel-specific delivery constraints for the given campaign objective and enriched user persona, we need to consider various factors including legal, technical, content-format, and targeting limitations across different channels.\n\n1. Social Media \nThe campaign targets users aged 25-34 on social media platforms, specifically focusing on TikTok, Instagram, and Twitter. \n- Content format must be short-form video clips, maximum 60 seconds.\n- Platforms have specific technical requirements for video uploads, such as aspect ratio, resolution, and file size.\n- Targeting limitations include age range (25-34), geographical location (urban/suburban North America or Europe), and interests (entertainment, pop culture, music, humor).\n- Legal constraints involve adhering to each platform\'s advertising policies, ensuring transparency and truthfulness in video content, respecting user data privacy, and obtaining necessary consents for user-generated content campaigns.\n- The campaign should encourage engagement through a branded hashtag, which should not infringe on existing trademarks.\n\n2. Email Marketing\n- Since the primary target is social media users and not explicitly mentioned for email, we focus on potential overlap or secondary targeting.\n- Technical constraints include email list compliance with anti-spam laws (e.g., GDPR, CAN-SPAM), opt-in requirements, and data protection.\n- Content-format constraints involve engaging, short, and visually appealing content due to typically low engagement rates in inboxes.\n- Legal constraints are significant, including clear unsubscribe options, truthful subject lines, and adherence to data protection regulations.\n\n3. Web or Display Ads\n- Targeting limitations include age, geography, and interests matching the user persona.\n- Technical constraints involve ad format requirements (e.g., image sizes, video lengths), compatibility with various browsers and devices.\n- Content-format constraints require visually appealing and engaging ads that resonate with a digitally savvy audience.\n- Legal constraints include compliance with online advertising regulations, data privacy laws, and ensuring ads do not mislead or deceive users.\n\n4. SMS or Push Notifications\n- Though not directly mentioned, if used, targeting would be limited by opt-in requirements, device types, and geographical locations.\n- Technical constraints involve message length, format (text, image, video), and timing to avoid disturbing users.\n- Content-format constraints require short, engaging, and value-adding messages.\n- Legal constraints are stringent, including clear opt-out mechanisms, data protection compliance, and adherence to specific regulations like TCPA in the U.S.\n\nConsidering the primary focus on social media and translating these into channel-specific constraints in plain text:\n\n1. Social media platforms require short-form video content with a maximum duration of 60 seconds, supporting formats include MP4, and technical specifications such as 1080x1920 resolution for Instagram and TikTok.\n2. Targeting on social media must adhere to age (25-34), location (North America, Europe), and interests (humor, pop culture, music).\n3. Adherence to each social media platform\'s advertising policies and data privacy laws is required.\n4. For user-generated content campaigns, clear guidelines and necessary permissions must be obtained.\n5. Email marketing campaigns require opt-in consent, clear unsubscribe links, and adherence to anti-spam laws.\n6. Web and display ads must comply with online advertising regulations and data protection laws.\n7. If SMS or push notifications are used, they require opt-in consent, clear opt-out mechanisms, and adherence to specific regulations.\n\nThe output for a JSON field, focusing on critical channel-specific delivery constraints in simple sentences:\n\nChannelConstraintsSchema: \n{\n"constraints": \n"For social media, content must be short-form video clips up to 60 seconds, adhering to technical specifications of each platform. \nTargeting is limited to users aged 25-34 in North America and Europe, with interests in humor, pop culture, and music. \nEach platform\'s advertising policies and data privacy laws must be followed. \nFor user-generated content, clear guidelines and permissions are required. \nEmail marketing requires opt-in consent and adherence to anti-spam laws. \nWeb and display ads must comply with online advertising regulations. \nIf using SMS or push notifications, opt-in consent and clear opt-out mechanisms are necessary."\n}'}}
2025-07-30 00:48:55.092 | INFO     | workflows.graphs.campaign.nodes.channel_strategy_node:process:54 - ChannelStrategyNode selected: web
2025-07-30 00:48:55.093 | INFO     | workflows.graphs.campaign.nodes.check_external_logs_node:process:32 - No external logs. Routing to segmentation only.
2025-07-30 00:48:55.273 | INFO     | workflows.graphs.campaign.nodes.segmenting_node:process:76 - Predicted segment: premium
2025-07-30 00:48:56.636 | INFO     | workflows.graphs.campaign.nodes.recommend_node:process:96 - Campaign recommendation generated successfully.
2025-07-30 00:48:57.271 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:process:66 - Ad successfully generated.
2025-07-30 00:48:57.297 | INFO     | core.utils.campaign_recs:save:58 - Campaign report saved: C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_00-48-57.txt, C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_00-48-57.txt.docx
2025-07-30 00:48:58.080 | INFO     | workflows.graphs.campaign.nodes.email_ad_generator_node:process:57 - Email ad content generated.
2025-07-30 00:48:58.301 | INFO     | workflows.graphs.campaign.nodes.social_ad_generator_node:process:140 - Social media ad content generated.
2025-07-30 00:48:58.796 | INFO     | workflows.graphs.campaign.nodes.web_ad_generator_node:process:58 - Web ad content generated.
2025-07-30 00:48:58.934 | INFO     | workflows.graphs.campaign.nodes.is_ab_testing_needed_node:process:52 - MultiVariantTestNode decision: no
2025-07-30 00:48:58.937 | INFO     | workflows.workflow:_save_campaign_report:170 - Campaign report saved: campaign_outputs/eg.- dentsuitte_2025-07-30_00-48-58.txt
2025-07-30 00:48:58.965 | INFO     | core.utils.campaign_recs:save:58 - Campaign report saved: C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_00-48-58.txt, C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_00-48-58.txt.docx
2025-07-30 00:49:42.051 | INFO     | workflows.workflow:__init__:32 - Initializing CampaignWorkflow...
2025-07-30 00:49:42.052 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:42.374 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:42.375 | INFO     | workflows.graphs.campaign.nodes.persona_node:__init__:26 - UserPersonaNode initialized with persona generation chain.
2025-07-30 00:49:42.375 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:42.682 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:42.682 | INFO     | workflows.graphs.campaign.nodes.strategy_node:__init__:23 - StrategyNode initialized.
2025-07-30 00:49:42.682 | INFO     | workflows.graphs.campaign.nodes.check_external_logs_node:__init__:14 - CheckExternalLogsNode initialized.
2025-07-30 00:49:42.683 | INFO     | workflows.graphs.campaign.nodes.analytics_node:__init__:14 - AnalyticsNode initialized. Ready to process external user logs.
2025-07-30 00:49:42.683 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:43.001 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:43.001 | INFO     | workflows.graphs.campaign.nodes.segmenting_node:__init__:35 - UserSegmenter initialized with structured prompt.
2025-07-30 00:49:43.002 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:43.323 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:43.324 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:25 - RecommendNode initialized with inline prompt chain.
2025-07-30 00:49:43.324 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:43.651 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:43.652 | INFO     | workflows.graphs.campaign.nodes.is_ab_testing_needed_node:__init__:22 - MultiVariantTestNode initialized.
2025-07-30 00:49:43.652 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:43.996 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:43.996 | INFO     | workflows.graphs.campaign.nodes.multi_variant_test_branching_node:__init__:21 - MultiVariantTestNode initialized.
2025-07-30 00:49:43.997 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:44.329 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:44.330 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:19 - GenerateAdNode initialized with inline prompt chain.
2025-07-30 00:49:44.330 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:83 - HumanReviewRouter initialized successfully with fallback chain.
2025-07-30 00:49:44.330 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:44.639 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:44.639 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:21 - FeedbackLoopNode initialized with inline prompt chain.
2025-07-30 00:49:44.640 | INFO     | workflows.graphs.campaign.subgraphs.validation_subgraph:__init__:24 - Initializing ValidationWorkflow...
2025-07-30 00:49:44.640 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:44.952 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:44.953 | INFO     | workflows.graphs.campaign.nodes.campaign_objective_validator_node:__init__:112 - CampaignObjectiveValidatorNode initialized.
2025-07-30 00:49:44.953 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:45.264 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:45.265 | INFO     | workflows.graphs.campaign.nodes.persona_quality_checker_node:__init__:22 - PersonaQualityCheckerNode initialized.
2025-07-30 00:49:45.265 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:45.576 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:45.577 | INFO     | workflows.graphs.campaign.nodes.channel_constraints_node:__init__:29 - ChannelConstraintsNode initialized.
2025-07-30 00:49:45.577 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:45.905 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:45.905 | INFO     | workflows.graphs.campaign.nodes.channel_strategy_node:__init__:22 - ChannelStrategyNode initialized.
2025-07-30 00:49:45.906 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:46.209 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:46.209 | INFO     | workflows.graphs.campaign.nodes.objective_refiner_node:__init__:22 - ObjectiveRefinerNode initialized.
2025-07-30 00:49:46.210 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:46.512 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:46.512 | INFO     | workflows.graphs.campaign.nodes.persona_enrichment_node:__init__:22 - PersonaEnrichmentNode initialized.
2025-07-30 00:49:46.521 | INFO     | workflows.graphs.campaign.subgraphs.media_ad_gen_subgraph:__init__:24 - Initializing CampaignWorkflow...
2025-07-30 00:49:46.521 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:46.827 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:46.828 | INFO     | workflows.graphs.campaign.nodes.email_ad_generator_node:__init__:21 - EmailAdGeneratorNode initialized.
2025-07-30 00:49:46.828 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:47.140 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:47.141 | INFO     | workflows.graphs.campaign.nodes.social_ad_generator_node:__init__:104 - SocialAdGeneratorNode initialized.
2025-07-30 00:49:47.141 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:49:47.478 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:49:47.478 | INFO     | workflows.graphs.campaign.nodes.web_ad_generator_node:__init__:21 - WebAdGeneratorNode initialized.
2025-07-30 00:49:47.504 | INFO     | workflows.workflow:__init__:51 - CampaignOrchestrator initialized successfully
2025-07-30 00:49:47.505 | INFO     | workflows.workflow:run:184 - Running CampaignWorkflow for user_id=eg.- dentsuitte, query='APPLE WELCOME KITS'
2025-07-30 00:49:47.890 | INFO     | workflows.graphs.campaign.nodes.persona_node:process:60 - User persona generated: A digitally savvy individual aged 25-34 who enjoys entertainment, social media, and online shopping, frequently engages with short-form video content on social platforms, and responds well to informal, witty, and visually-driven messaging.
2025-07-30 00:49:48.177 | INFO     | workflows.graphs.campaign.nodes.strategy_node:process:56 - Campaign objective generated successfully.
2025-07-30 00:49:48.281 | INFO     | workflows.graphs.campaign.nodes.campaign_objective_validator_node:process:148 - Objective validation result: valid.
2025-07-30 00:49:48.805 | INFO     | workflows.graphs.campaign.nodes.objective_refiner_node:process:52 - Refined Objective: Increase engagement and reach among 25-34-year-old entertainment enthusiasts by launching a series of 10 humorous, 60-second video ads on TikTok and Instagram, aiming to achieve 500,000 user-generated video submissions, 2 million engagements, and a 20% increase in brand mentions within the target audience within the next 6 weeks.
2025-07-30 00:49:49.617 | INFO     | workflows.graphs.campaign.nodes.persona_quality_checker_node:process:61 - Persona quality check result: to evaluate the completeness of the provided user persona based on the given criteria, let's analyze it step by step:

1. **includes demographic details (e.g., age, region):** the persona mentions an age range of 25-34. however, it does not specify a region. despite the lack of regional information, the inclusion of an age range fulfills this criterion partially.

2. **mentions at least one interest or behavioral trait:** the persona describes an individual who enjoys entertainment, social media, and online shopping. additionally, it mentions that this person frequently engages with short-form video content on social platforms and responds well to informal, witty, and visually-driven messaging. this provides several interests and behavioral traits.

3. **mentions platform/channel or preference:** the persona mentions social platforms, indicating a preference for social media channels, particularly those that support short-form video content.

given these observations:

- the persona does include a demographic detail (age range).
- it mentions multiple interests and behavioral traits (enjoys entertainment, social media, online shopping, engages with short-form video content, and responds to informal, witty, and visually-driven messaging).
- it also mentions a platform/channel preference (social platforms).

although the persona could be enriched with more details such as region, specific social media platforms preferred, and possibly more nuanced interests or behavioral traits, based on the provided criteria, it does cover the required aspects.

therefore, the response is: **good**.
2025-07-30 00:49:50.179 | INFO     | workflows.graphs.campaign.nodes.persona_enrichment_node:process:58 - Enriched Persona: A digitally savvy individual aged 25-34, likely residing in urban areas of the United States, Canada, or major European cities, who enjoys entertainment, social media, online shopping, music, movies, and TV shows. They frequently engage with short-form video content on TikTok, Instagram, and YouTube, and are active on gaming platforms such as Twitch. This individual values humor, wit, and creativity in online content and is drawn to visually-driven messaging. They are likely to be influenced by social media celebrities and online personalities. In their free time, they enjoy attending concerts, comedy shows, and sporting events. When making purchases, they tend to research products online, read reviews, and compare prices before making a decision, often relying on social media and influencer recommendations. They prioritize convenience, speed, and affordability when shopping online and are more likely to engage with brands that offer personalized experiences and interactive content.
2025-07-30 00:49:52.073 | INFO     | workflows.graphs.campaign.nodes.channel_constraints_node:process:67 - Channel constraints generated.
2025-07-30 00:49:52.470 | INFO     | workflows.graphs.campaign.nodes.channel_strategy_node:process:54 - ChannelStrategyNode selected: web
2025-07-30 00:49:52.473 | INFO     | workflows.graphs.campaign.nodes.check_external_logs_node:process:32 - No external logs. Routing to segmentation only.
2025-07-30 00:49:53.035 | INFO     | workflows.graphs.campaign.nodes.segmenting_node:process:76 - Predicted segment: premium
2025-07-30 00:49:54.791 | INFO     | workflows.graphs.campaign.nodes.recommend_node:process:96 - Campaign recommendation generated successfully.
2025-07-30 00:49:55.096 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:process:66 - Ad successfully generated.
2025-07-30 00:49:55.121 | INFO     | core.utils.campaign_recs:save:58 - Campaign report saved: C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_00-49-55.txt, C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_00-49-55.txt.docx
2025-07-30 00:49:56.103 | INFO     | workflows.graphs.campaign.nodes.email_ad_generator_node:process:57 - Email ad content generated.
2025-07-30 00:49:56.340 | INFO     | workflows.graphs.campaign.nodes.social_ad_generator_node:process:140 - Social media ad content generated.
2025-07-30 00:49:56.713 | INFO     | workflows.graphs.campaign.nodes.web_ad_generator_node:process:58 - Web ad content generated.
2025-07-30 00:49:56.830 | INFO     | workflows.graphs.campaign.nodes.is_ab_testing_needed_node:process:52 - MultiVariantTestNode decision: yes.
2025-07-30 00:49:56.833 | INFO     | workflows.workflow:_save_campaign_report:170 - Campaign report saved: campaign_outputs/eg.- dentsuitte_2025-07-30_00-49-56.txt
2025-07-30 00:49:56.861 | INFO     | core.utils.campaign_recs:save:58 - Campaign report saved: C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_00-49-56.txt, C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_00-49-56.txt.docx
2025-07-30 00:50:06.491 | INFO     | workflows.workflow:__init__:32 - Initializing CampaignWorkflow...
2025-07-30 00:50:06.492 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:06.809 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:06.809 | INFO     | workflows.graphs.campaign.nodes.persona_node:__init__:26 - UserPersonaNode initialized with persona generation chain.
2025-07-30 00:50:06.809 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:07.143 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:07.143 | INFO     | workflows.graphs.campaign.nodes.strategy_node:__init__:23 - StrategyNode initialized.
2025-07-30 00:50:07.143 | INFO     | workflows.graphs.campaign.nodes.check_external_logs_node:__init__:14 - CheckExternalLogsNode initialized.
2025-07-30 00:50:07.143 | INFO     | workflows.graphs.campaign.nodes.analytics_node:__init__:14 - AnalyticsNode initialized. Ready to process external user logs.
2025-07-30 00:50:07.143 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:07.481 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:07.482 | INFO     | workflows.graphs.campaign.nodes.segmenting_node:__init__:35 - UserSegmenter initialized with structured prompt.
2025-07-30 00:50:07.482 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:07.798 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:07.798 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:25 - RecommendNode initialized with inline prompt chain.
2025-07-30 00:50:07.799 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:08.110 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:08.110 | INFO     | workflows.graphs.campaign.nodes.is_ab_testing_needed_node:__init__:22 - MultiVariantTestNode initialized.
2025-07-30 00:50:08.111 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:08.428 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:08.429 | INFO     | workflows.graphs.campaign.nodes.multi_variant_test_branching_node:__init__:21 - MultiVariantTestNode initialized.
2025-07-30 00:50:08.429 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:08.743 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:08.744 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:19 - GenerateAdNode initialized with inline prompt chain.
2025-07-30 00:50:08.744 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:83 - HumanReviewRouter initialized successfully with fallback chain.
2025-07-30 00:50:08.744 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:09.050 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:09.050 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:21 - FeedbackLoopNode initialized with inline prompt chain.
2025-07-30 00:50:09.051 | INFO     | workflows.graphs.campaign.subgraphs.validation_subgraph:__init__:24 - Initializing ValidationWorkflow...
2025-07-30 00:50:09.051 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:09.399 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:09.400 | INFO     | workflows.graphs.campaign.nodes.campaign_objective_validator_node:__init__:112 - CampaignObjectiveValidatorNode initialized.
2025-07-30 00:50:09.400 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:09.713 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:09.714 | INFO     | workflows.graphs.campaign.nodes.persona_quality_checker_node:__init__:22 - PersonaQualityCheckerNode initialized.
2025-07-30 00:50:09.714 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:10.031 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:10.031 | INFO     | workflows.graphs.campaign.nodes.channel_constraints_node:__init__:29 - ChannelConstraintsNode initialized.
2025-07-30 00:50:10.031 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:10.390 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:10.390 | INFO     | workflows.graphs.campaign.nodes.channel_strategy_node:__init__:22 - ChannelStrategyNode initialized.
2025-07-30 00:50:10.390 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:10.735 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:10.735 | INFO     | workflows.graphs.campaign.nodes.objective_refiner_node:__init__:22 - ObjectiveRefinerNode initialized.
2025-07-30 00:50:10.736 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:11.081 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:11.081 | INFO     | workflows.graphs.campaign.nodes.persona_enrichment_node:__init__:22 - PersonaEnrichmentNode initialized.
2025-07-30 00:50:11.091 | INFO     | workflows.graphs.campaign.subgraphs.media_ad_gen_subgraph:__init__:24 - Initializing CampaignWorkflow...
2025-07-30 00:50:11.092 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:11.420 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:11.421 | INFO     | workflows.graphs.campaign.nodes.email_ad_generator_node:__init__:21 - EmailAdGeneratorNode initialized.
2025-07-30 00:50:11.421 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 00:50:11.731 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 00:50:11.732 | INFO     | workflows.graphs.campaign.nodes.social_ad_generator_node:__init__:104 - SocialAdGeneratorNode initialized.
